SOURCE_ID,l,b,parallax,parallax_error
2069438182356956032,81.57685681220157,0.9327299303101011,1.0726902780942853,0.04170619472414376
2069438495891420800,81.59889441128223,0.96471169246946,0.814405549197702,0.10465960470272757
2069450483144517888,81.91891820727899,0.5949261744918458,-0.24606522565828132,0.28155732181683496
2069449967749716480,81.89196862756894,0.6386117786720841,0.10578260497368605,0.8550548988891059
2069435334795462912,81.501817552687,0.8891119242731865,1.464655155019558,0.01868030022634271
2069452957044540800,81.8882213345619,0.6759938819550942,1.0117177761955096,0.10371394350263902
2069442202451207552,81.79055752775454,0.5592395307242106,0.6588336961813026,0.18675778853175773
2069440347021600128,81.60155079580827,0.5789300150669542,-0.17352782293319163,0.9506427574598627
2069439934705550592,81.67368089111245,0.5362021802486607,,
2069448146681070208,81.81956332916445,0.555638115202029,0.12248118228327208,0.2571299808889347
2069437666962104064,81.62994917416799,0.8884713535435237,0.3237662496232794,0.4923758878661558
2069447459487540736,81.79298080954253,0.7239552683526064,0.5101060089343357,0.24890514264140645
2069445878944318976,81.7113943265268,0.6601924488117901,1.2734153263118595,0.3820996976334918
2069437980495316992,81.64419670673475,0.8928556179083055,1.2825184010776276,0.04936713139435345
2069421139927284096,81.56871517543257,0.6994091104657865,0.0805917707740916,0.46373126927814023
2069420280933164288,81.5580401264351,0.6574154349272804,1.1881306143298378,0.11971244400890071
2069436949703195520,81.56256001380122,0.966541910930393,0.9421451763260875,0.08869061012207465
2069439934705550208,81.6649796568174,0.5305986501891168,,
2069438732112818048,81.63664143547008,0.9463996875174939,0.9554334474063034,0.3494043076491585
2069443478053369216,81.79285019511045,0.6346136933374347,0.462587363358386,0.42190091815698877
2069440351317161472,81.58911225430428,0.5721759017902084,0.8583779981291723,0.21995216282272956
2069442893937816832,81.72196313056732,0.631696672739021,0.804844999475302,0.0843453273133226
2069437289005858432,81.57269833218434,0.8975618068696638,,
2069443782994883072,81.64502038131465,0.635078827266526,0.6387128141054916,0.2618833049961977
2069448181045691520,81.83956679871532,0.5553679829034935,1.8187071714471215,1.6682503173710739
2069416643097697920,81.52744948715902,0.6078345396222862,0.9486468035121868,0.6077379033969572
2069443512413107712,81.81148117159984,0.6356260628922842,1.0221919135328457,0.05798695963246929
2069444710709124480,81.61258850098682,0.6897030435863536,,
2069440106508491904,81.6413527617849,0.5695540959051483,0.08453681001621789,0.5160881848886338
2069442133727460480,81.77575051449502,0.5369779191565992,0.28249296199050256,0.2085223092390552
2069452136707440128,81.98860948755573,0.650347690766237,2.0137803029857473,0.06309012756946236
2069434230987645056,81.59085423321557,0.8442702570643141,0.5687006767773082,0.46205867378519144
2069449559727062016,81.86666242952705,0.645056633410591,0.7760701851907474,0.43679769362780996
2069453231923058048,81.90202043499269,0.7078025109561003,1.1243665254117352,0.3667651614498286
2069450109482876160,81.91816342175206,0.6470659932598276,0.6976571943793591,0.07909386152675321
2069444745066927104,81.62825518547791,0.7034000649736226,0.6830341817264636,0.23889248131630675
2069445844579212544,81.72764208758491,0.6462979376785444,0.6452157022128517,0.5093950720707714
2069451754456424704,81.98158859266161,0.6534689978580026,1.6278347778705333,1.3943176474057664
2069434334066860288,81.60513827541814,0.8245348800402676,0.24163901644012223,0.3855131417462246
2069453266282797824,81.908613062546,0.7007024079330959,0.7889065020955796,0.7242480740434512
